target_id	length	eff_length	est_counts	tpm
YMR245W	621	594	49.2265	5.57777
YMR246W	2085	2058	2691.45	88.0216
YMR247C	4689	4662	1147	16.5592
YMR247W-A	144	117	6	3.45154
YMR250W	1758	1731	280	10.887
YMR251W	1101	1074	15	0.940016
YMR251W-A	180	153	474	208.514
YMR252C	405	378	54	9.61502
YMR253C	1245	1218	150	8.28881
YMR254C	309	282	8	1.90936
YMR255W	567	540	119	14.8321
YMR256C	183	156	65	28.0438
YMR257C	2403	2376	214	6.06199
YMR258C	1662	1635	309	12.72
YMR259C	4263	4236	927	14.729
YMR260C	462	435	1556	240.751
YMR261C	3165	3138	1400	30.0278
YMR262W	942	915	112	8.23844
YMR263W	606	579	103.365	12.0156
YMR264W	612	585	288	33.1348
YMR265C	1386	1359	98	4.8535
YMR266W	2862	2835	1345	31.9314
YMR267W	933	906	175	13.0004
YMR268C	1335	1308	98	5.04274
YMR269W	636	609	17	1.8788
YMR270C	1098	1071	189	11.8774
YMR271C	684	657	37	3.79039
YMR272C	1155	1128	414	24.7024
YMR272W-A	114	87	0	0
YMR272W-B	108	81	9	7.47835
YMR273C	2748	2721	280.364	6.93492
YMR274C	948	921	68	4.96932
YMR275C	2931	2904	501	11.6115
YMR276W	1122	1095	1180	72.5297
YMR277W	2199	2172	549	17.0122
YMR278W	1869	1842	416	15.2003
YMR279C	1623	1596	141	5.94613
YMR280C	4302	4275	174	2.73944
YMR281W	915	888	109	8.26155
YMR282C	1743	1716	185	7.25609
YMR283C	1542	1515	112	4.97569
YMR284W	1809	1782	158	5.96757
YMR285C	1548	1521	206	9.11562
YMR286W	261	234	80	23.0103
YMR287C	2910	2883	250	5.83638
YMR288W	2916	2889	336	7.8278
YMR289W	1125	1098	200	12.2596
YMR290C	1518	1491	978.62	44.1758
YMR290W-A	348	321	253.988	53.2545
YMR291W	1761	1734	402	15.6036
YMR292W	417	390	224	38.6573
YMR293C	1395	1368	72	3.54237
YMR294W	1122	1095	77	4.73287
YMR294W-A	360	333	98.1439	19.8366
YMR295C	594	567	528.856	62.7773
YMR296C	1677	1650	911	37.1606
YMR297W	1599	1572	2529	108.279
YMR298W	453	426	221	34.9165
YMR299C	939	912	87	6.42055
YMR300C	1533	1506	991	44.2891
YMR301C	2073	2046	356	11.711
YMR302C	2553	2526	501	13.3491
YMR303C	1047	1020	68.1276	4.49543
YMR304W	3693	3666	887	16.2847
YMR304C-A	351	324	180.112	37.415
YMR305C	1170	1143	1413.88	83.2558
YMR306W	5358	5331	144.486	1.82417
YMR306C-A	390	363	5.5142	1.02241
YMR307W	1680	1653	8488.74	345.636
YMR307C-A	195	168	319.261	127.904
YMR308C	3270	3243	2909	60.3733
YMR309C	2439	2412	3162	88.2333
YMR310C	954	927	179	12.9963
YMR311C	690	663	206	20.9123
YMR312W	822	795	141	11.9371
YMR313C	1929	1902	314	11.1114
YMR314W	705	678	700	69.4891
YMR315W	1050	1023	875	57.5679
YMR315W-A	108	81	1	0.830927
YMR316W	1011	984	59.4256	4.06468
YMR316C-A	312	285	9.57439	2.26107
YMR316C-B	309	282	6.21866	1.48421
YMR317W	3423	3396	157.781	3.12706
YMR318C	1083	1056	1388	88.4654
YMR319C	1659	1632	452	18.6409
YMR320W	306	279	7	1.68866
YMR321C	318	291	0	0
YMR322C	714	687	0	0
YMR323W	1314	1287	0	0
YMR324C	243	216	0	0
YMR325W	375	348	0	0
YMR326C	309	282	0	0
YNL339C	5580	5553	597.985	7.24788
YNL339W-B	483	456	0.000100845	1.48846e-05
YNL339W-A	576	549	0	0
YNL338W	159	132	0	0
YNL337W	255	228	0	0
YNL336W	1146	1119	190.81	11.4768
YNL335W	678	651	0	0
YNL334C	669	642	42	4.40314
YNL333W	897	870	58.3478	4.51392
YNL332W	1023	996	9.21731	0.622864
YNL331C	1131	1104	58.647	3.5754
YNL330C	1302	1275	396	20.9042
YNL329C	3093	3066	456	10.0102
YNL328C	441	414	32	5.20233
YNL327W	3126	3099	3215	69.8244
YNL326C	1011	984	123	8.41314
YNL325C	2640	2613	183.78	4.73377
YNL324W	396	369	6.21976	1.13448
YNL323W	1245	1218	424	23.4297
YNL322C	942	915	772	56.7864
YNL321W	2727	2700	524	13.0622
YNL320W	855	828	149	12.1117
YNL319W	441	414	2	0.325145
YNL318C	1623	1596	4	0.168684
YNL317W	1398	1371	160	7.85472
YNL316C	1005	978	102	7.01955
YNL315C	957	930	228	16.5006
YNL314W	768	741	59	5.35898
YNL313C	2715	2688	841	21.0579
YNL312W	822	795	322	27.2607
YNL311C	2292	2265	173	5.14074
YNL310C	525	498	119	16.0829
YNL309W	1263	1236	112	6.09885
YNL308C	1776	1749	596	22.9353
YNL307C	1128	1101	765	46.7651
YNL306W	654	627	382	41.0057
YNL305C	894	867	178	13.8181
YNL304W	1254	1227	102.245	5.60848
YNL303W	348	321	191.755	40.2059
YNL302C	435	408	6148.38	1014.26
YNL301C	561	534	1284.66	161.918
YNL300W	309	282	144	34.3686
YNL299W	1929	1902	183	6.47573
YNL298W	2529	2502	366.697	9.86435
YNL297C	4911	4884	1143.43	15.7572
YNL296W	315	288	12.5744	2.93862
YNL295W	1575	1548	145	6.30442
YNL294C	1602	1575	208	8.88855
YNL293W	1902	1875	141	5.06134
YNL292W	1212	1185	249	14.1426
YNL291C	1647	1620	320	13.2948
YNL290W	1023	996	284	19.1914
YNL289W	840	813	203	16.8056
YNL288W	1122	1095	207	12.7234
YNL287W	2808	2781	2995	72.4843
YNL286W	858	831	107	8.66624
YNL285W	372	345	195511	38141.7
YNL284C-B	5268	5241	2988.5	38.3785
YNL284C-A	1323	1296	0	0
YNL284C	969	942	287	20.5059
YNL283C	1512	1485	384	17.4042
YNL282W	588	561	79	9.4779
YNL281W	462	435	659	101.963
YNL280C	1317	1290	764	39.8613
YNL279W	1986	1959	99	3.40133
YNL278W	3183	3156	315	6.71772
YNL277W-A	189	162	2	0.830927
YNL277W	1461	1434	146.591	6.88026
YNL276C	396	369	29.4095	5.36425
YNL275W	1731	1704	158	6.24073
YNL274C	1053	1026	110	7.21595
YNL273W	3717	3690	477	8.70042
YNL272C	2280	2253	554	16.5499
YNL271C	5862	5835	1624	18.7324
YNL270C	1722	1695	10.1824	0.404321
YNL269W	396	369	1	0.182399
YNL268W	1836	1809	1061.82	39.5057
YNL267W	3201	3174	602	12.7655
YNL266W	420	393	38.0575	6.51772
YNL265C	897	870	125.943	9.74319
YNL264C	1053	1026	277	18.1711
YNL263C	945	918	405	29.6934
YNL262W	6669	6642	1499	15.1898
YNL261W	1440	1413	240	11.4319
YNL260C	597	570	80	9.44633
YNL259C	222	195	136	46.941
YNL258C	2265	2238	448	13.4731
YNL257C	3690	3663	628	11.5391
YNL256W	2475	2448	575	15.809
YNL255C	462	435	870	134.61
YNL254C	1206	1179	107	6.10827
YNL253W	1269	1242	146	7.91187
YNL252C	846	819	178	14.628
YNL251C	1728	1701	527	20.8523
YNL250W	3939	3912	395	6.79589
YNL249C	1629	1602	124	5.20963
YNL248C	1248	1221	759	41.8383
YNL247W	2304	2277	2103	62.1619
YNL246W	795	768	243	21.2958
YNL245C	540	513	134	17.5807
YNL244C	327	300	975	218.742
YNL243W	2907	2880	1623	37.9292
YNL242W	4779	4752	344	4.87226
YNL241C	1518	1491	1789	80.7571
YNL240C	1476	1449	217	10.0795
YNL239W	1365	1338	693	34.8598
YNL238W	2445	2418	650	18.0928
YNL237W	1380	1353	78	3.88012
YNL236W	2925	2898	498.856	11.5858
YNL235C	432	405	49.1444	8.16709
YNL234W	1281	1254	55	2.95198
YNL233W	2679	2652	352	8.93341
YNL232W	879	852	263	20.7761
YNL231C	1056	1029	689	45.0663
YNL230C	1140	1113	73	4.41444
YNL229C	1065	1038	247	16.0158
YNL228W	777	750	0	0
YNL227C	1773	1746	229.549	8.8487
YNL226W	411	384	14.4508	2.53284
YNL225C	1746	1719	190	7.43919
YNL224C	2304	2277	312	9.22231
YNL223W	1485	1458	80	3.69301
YNL222W	621	594	101	11.4441
YNL221C	2628	2601	614	15.8883
YNL220W	1302	1275	1674	88.3677
YNL219C	1668	1641	611	25.06
YNL218W	1764	1737	143	5.54095
YNL217W	981	954	460	32.4532
YNL216W	2484	2457	844	23.1199
YNL215W	963	936	89	6.39974
YNL214W	600	573	48	5.63812
YNL213C	645	618	88	9.5839
YNL212W	2349	2322	652	18.8988
YNL211C	261	234	25	7.19072
YNL210W	813	786	40	3.4252
YNL209W	1842	1815	22841.5	847.023
YNL208W	600	573	991	116.404
YNL207W	1278	1251	340	18.2924
YNL206C	1368	1341	342	17.1651
YNL205C	423	396	5.0137	0.852141
YNL204C	903	876	43.9863	3.37957
YNL203C	612	585	7.56446	0.870302
YNL202W	879	852	38.4355	3.03628
YNL201C	2577	2550	572	15.0975
YNL200C	741	714	62	5.84442
YNL199C	1605	1578	281	11.9853
YNL198C	303	276	11	2.68245
YNL197C	1986	1959	434	14.9109
YNL196C	897	870	25	1.93406
YNL195C	786	759	25	2.2169
YNL194C	906	879	26	1.99082
YNL193W	1677	1650	247	10.0754
YNL192W	3396	3369	1184	23.6537
YNL191W	1074	1047	187	12.0211
YNL190W	615	588	1194	136.671
YNL189W	1629	1602	1640	68.9016
YNL188W	1302	1275	166	8.76286
YNL187W	1074	1047	82	5.27127
YNL186W	2379	2352	703	20.1171
YNL185C	477	450	135.224	20.225
YNL184C	327	300	31.7761	7.12898
YNL183C	2373	2346	317	9.09451
YNL182C	1668	1641	458	18.7847
YNL181W	1224	1197	258	14.5069
YNL180C	996	969	277	19.24
YNL179C	438	411	87	14.2471
YNL178W	723	696	17041	1647.91
YNL177C	930	903	253	18.8574
YNL176C	1911	1884	236	8.431
YNL175C	1212	1185	648.542	36.8356
YNL174W	573	546	74.4576	9.17835
YNL173C	1101	1074	223	13.9749
YNL172W	5247	5220	431.365	5.5619
YNL171C	369	342	35.6346	7.01285
YNL170W	396	369	45.2501	8.25357
YNL169C	1503	1476	348.75	15.9029
YNL168C	780	753	299	26.7254
YNL167C	1944	1917	232	8.14543
YNL166C	1347	1320	280	14.2768
YNL165W	1221	1194	84	4.73503
YNL164C	1056	1029	115	7.52195
YNL163C	3333	3306	744	15.1467
YNL162W-A	219	192	30	10.5164
YNL162W	321	294	3720.65	851.764
YNL161W	2271	2244	477.598	14.3248
YNL160W	1065	1038	431	27.9465
YNL159C	870	843	154	12.2954
YNL158W	597	570	98	11.5718
YNL157W	507	480	166	23.2764
YNL156C	900	873	239	18.426
YNL155W	825	798	347	29.2668
YNL154C	1641	1614	949.751	39.6054
YNL153C	390	363	190	35.2286
YNL152W	1230	1203	152	8.50405
YNL151C	756	729	202	18.6497
YNL150W	408	381	198.637	35.0899
YNL149C	390	363	273.363	50.6853
YNL148C	765	738	62	5.65436
YNL147W	348	321	204	42.7733
YNL146C-A	195	168	23	9.21439
YNL146W	303	276	5	1.2193
YNL145W	117	90	241	180.228
YNL144C	2223	2196	62.6255	1.91941
YNL144W-A	84	57	0.374474	0.442176
YNL143C	393	366	1753.82	322.517
YNL142W	1500	1473	60	2.74155
YNL141W	1044	1017	454	30.0457
YNL140C	570	543	31.3011	3.87979
YNL139C	4794	4767	1150.7	16.2467
YNL138W-A	258	231	43	12.5287
YNL138W	1581	1554	1661	71.9394
YNL137C	1461	1434	364	17.0844
YNL136W	1278	1251	100	5.38011
YNL135C	345	318	1463	309.646
YNL134C	1131	1104	450	27.4342
YNL133C	522	495	38	5.16686
YNL132W	3171	3144	1772	37.9341
YNL131W	459	432	687	107.034
YNL130C	1182	1155	757	44.1125
YNL130C-A	147	120	2	1.12175
YNL129W	723	696	144	13.9252
YNL128W	1305	1278	14	0.737302
YNL127W	2862	2835	345	8.19057
YNL126W	2541	2514	320	8.56708
YNL125C	2022	1995	193	6.51122
YNL124W	1479	1452	155	7.18477
YNL123W	2994	2967	1203	27.2895
YNL122C	348	321	64	13.4191
YNL121C	1854	1827	1772	65.279
YNL120C	486	459	8.7518	1.28331
YNL119W	1482	1455	198.248	9.17053
YNL118C	2913	2886	988	23.0414
YNL117W	1665	1638	30	1.23269
YNL116W	1569	1542	194	8.4677
YNL115C	1935	1908	248	8.74825
YNL114C	372	345	66.1708	12.9091
YNL113W	429	402	226.829	37.977
YNL112W	1641	1614	1639	68.3476
YNL111C	363	336	254	50.8795
YNL110C	663	636	394	41.6953
YNL109W	546	519	63.9501	8.2932
YNL108C	813	786	192.05	16.4452
YNL107W	681	654	82	8.43887
YNL106C	3552	3525	300.539	5.73839
YNL105W	429	402	15.4607	2.58851
YNL104C	1860	1833	2408.67	88.4428
YNL103W-A	90	63	67.0266	71.6069
YNL103W	2019	1992	360	12.1636
YNL102W	4407	4380	1156	17.7636
YNL101W	2142	2115	417	13.2701
YNL100W	705	678	154	15.2876
YNL099C	717	690	235	22.9228
YNL098C	969	942	831	59.3743
YNL097C-B	123	96	10	7.01095
YNL097C	993	966	107.333	7.47835
YNL097W-A	156	129	1.66667	0.869575
YNL096C	573	546	2561.74	315.784
YNL095C	1929	1902	289	10.2267
YNL094W	1764	1737	325	12.5931
YNL093W	663	636	2	0.211651
YNL092W	1203	1176	31	1.7742
YNL091W	3723	3696	897	16.3346
YNL090W	579	552	143.006	17.4367
YNL089C	477	450	39.9937	5.98174
YNL088W	4287	4260	1739	27.475
YNL087W	3537	3510	1630	31.2557
YNL086W	309	282	32	7.63746
YNL085W	2493	2466	2523	68.8608
YNL084C	1050	1023	466	30.659
YNL083W	1485	1458	113	5.21638
YNL082W	2622	2595	239	6.19881
YNL081C	432	405	151	25.094
YNL080C	1101	1074	270	16.9203
YNL079C	600	573	1308	153.639
YNL078W	1224	1197	332	18.6678
YNL077W	1587	1560	161	6.94623
YNL076W	1755	1728	234	9.11423
YNL075W	873	846	287	22.8328
YNL074C	1359	1332	293	14.8051
YNL073W	1731	1704	326	12.8764
YNL072W	924	897	141	10.5797
YNL071W	1449	1422	2524	119.464
YNL070W	183	156	130	56.0876
YNL069C	597	570	10389	1226.72
YNL068C	2589	2562	380	9.9828
YNL067W-A	147	120	0	0
YNL067W-B	141	114	0	0
YNL067W	576	549	2486.29	304.809
YNL066W	1263	1236	2261	123.12
YNL065W	1761	1734	135	5.24002
YNL064C	1230	1203	3417	191.173
YNL063W	945	918	100	7.33171
YNL062C	1437	1410	440	21.003
YNL061W	1857	1830	1089	40.0521
YNL059C	2268	2241	709	21.2938
YNL058C	951	924	187.182	13.6345
YNL057W	333	306	25.8204	5.67924
YNL056W	594	567	179	21.248
YNL055C	852	825	3027	246.949
YNL054W-A	1323	1296	935.34	48.575
YNL054W	3498	3471	434	8.41556
YNL053W	1470	1443	189	8.81543
YNL052W	462	435	182	28.1598
YNL051W	1212	1185	142	8.06525
YNL050C	813	786	116	9.93307
YNL049C	2631	2604	614	15.8699
YNL048W	1647	1620	358	14.8736
YNL047C	1971	1944	179	6.19733
YNL046W	519	492	102	13.9535
YNL045W	2016	1989	762	25.7851
YNL044W	531	504	224.092	29.9256
YNL043C	321	294	124.908	28.5951
YNL042W-B	258	231	1721.76	501.658
YNL042W	1191	1164	83	4.79925
YNL041C	2520	2493	526	14.2008
YNL040W	1371	1344	310	15.5242
YNL039W	1785	1758	271	10.3752
YNL038W	690	663	147	14.9229
YNL037C	1083	1056	1001	63.7996
YNL036W	666	639	421	44.3434
YNL035C	1170	1143	300	17.6654
YNL034W	1839	1812	34.5862	1.28467
YNL033W	855	828	25	2.03216
YNL032W	846	819	154	12.6557
YNL031C	411	384	2379.67	417.093
YNL030W	312	285	1959.69	462.797
YNL029C	1569	1542	174.046	7.59676
YNL028W	318	291	9.95365	2.30217
YNL027W	2037	2010	285.277	9.55253
YNL026W	1455	1428	245	11.5474
YNL025C	972	945	105	7.47835
YNL024C-A	219	192	78	27.3427
YNL024C	741	714	22	2.07383
YNL023C	2898	2871	413	9.682
YNL022C	1473	1446	257	11.9623
YNL021W	2121	2094	393	12.6318
YNL020C	1917	1890	273	9.72185
YNL019C	855	828	25	2.03216
YNL018C	1839	1812	24.4138	0.906828
YNL017C	339	312	250952	54135.7
YNL016W	1362	1335	2278.97	114.896
YNL015W	228	201	147	49.2231
YNL014W	3135	3108	53.6664	1.16217
YNL013C	378	351	10.647	2.04158
YNL012W	1896	1869	42	1.51247
YNL011C	1335	1308	133	6.84372
YNL010W	726	699	1512	145.587
YNL009W	1263	1236	46	2.50488
YNL008C	2031	2004	351	11.7885
YNL007C	1059	1032	1258	82.0444
YNL006W	912	885	255	19.393
YNL005C	1116	1089	354	21.8788
YNL004W	1365	1338	340	17.1029
YNL003C	855	828	142	11.5427
YNL002C	969	942	743	53.0867
YNL001W	1161	1134	288	17.0934
YNR001C	1440	1413	922	43.9174
YNR001W-A	219	192	0	0
YNR002C	849	822	24	1.96511
YNR003C	954	927	255	18.5144
YNR003W-A	99	72	0	0
YNR004W	441	414	34	5.52747
YNR005C	405	378	18.7681	3.34177
YNR006W	1869	1842	212.232	7.75477
YNR007C	933	906	53	3.93727
YNR008W	1986	1959	349	11.9905
YNR009W	750	723	96	8.93678
YNR010W	450	423	49	7.79657
YNR011C	2631	2604	306	7.90913
YNR012W	1506	1479	236	10.7397
YNR013C	2685	2658	771	19.523
YNR014W	639	612	25	2.74939
YNR015W	1155	1128	239	14.2606
YNR016C	6702	6675	18055.9	182.061
YNR017W	669	642	415	43.5072
YNR018W	675	648	459	47.6745
YNR019W	1929	1902	465	16.4547
YNR020C	813	786	57	4.88091
YNR021W	1215	1188	1205	68.2682
YNR022C	420	393	137	23.4626
YNR023W	1701	1674	147	5.91031
YNR024W	561	534	47.0956	5.93591
YNR025C	360	333	28.9044	5.84209
YNR026C	1416	1389	256	12.4047
YNR027W	954	927	111	8.05919
YNR028W	927	900	226	16.9011
YNR029C	1290	1263	181	9.64547
YNR030W	1656	1629	582	24.0464
YNR031C	4740	4713	909	12.9812
YNR032W	1107	1080	162	10.0958
YNR032C-A	222	195	85	29.3381
YNR033W	2364	2337	483	13.9103
YNR034W	966	939	95	6.80936
YNR034W-A	297	270	12	2.99134
YNR035C	1029	1002	811	54.4755
YNR036C	462	435	355	54.9272
YNR037C	276	249	101	27.3005
YNR038W	1890	1863	499	18.0275
YNR039C	1818	1791	219	8.22994
YNR040W	771	744	104	9.40824
YNR041C	1119	1092	185.165	11.4126
YNR042W	429	402	3.83478	0.642041
YNR043W	1191	1164	1091	63.0841
YNR044W	2178	2151	298	9.32447
YNR045W	1470	1443	112	5.22396
YNR046W	408	381	208	36.744
YNR047W	2682	2655	592	15.0074
YNR048W	1182	1155	83	4.83664
YNR049C	633	606	99	10.9954
YNR050C	1341	1314	787	40.3114
YNR051C	1548	1521	712	31.5064
YNR052C	1302	1275	322.317	17.0146
YNR053C	1461	1434	917	43.0396
YNR054C	951	924	184	13.4028
YNR055C	1761	1734	450	17.4667
YNR056C	1686	1659	50	2.02848
YNR057C	714	687	24	2.35127
YNR058W	1443	1416	26	1.23583
YNR059W	1743	1716	88	3.45154
YNR060W	2160	2133	70	2.20879
YNR061C	660	633	273	29.0273
YNR062C	984	957	46	3.23515
YNR063W	1824	1797	90	3.37087
YNR064C	873	846	37	2.9436
YNR065C	3351	3324	186.473	3.77575
YNR066C	1311	1284	64	3.35477
YNR067C	3354	3327	2652	53.6499
YNR068C	819	792	38	3.22929
YNR069C	1470	1443	75	3.49819
YNR070W	4002	3975	118	1.99799
YNR071C	1029	1002	16	1.07473
YNR072W	1695	1668	30.4512	1.22873
YNR073C	1509	1482	12	0.544981
YNR074C	1137	1110	196	11.8845
YNR075W	1125	1098	97	5.9459
YNR075C-A	93	66	3	3.05932
YNR076W	363	336	7.59219	1.52081
YNR077C	255	228	0	0
YOL166W-A	156	129	0	0
YOL166C	339	312	8.31474	1.79367
YOL165C	432	405	0	0
YOL164W-A	183	156	2	0.862886
YOL164W	1941	1914	111	3.90327
YOL163W	510	483	2	0.278696
YOL162W	648	621	1	0.108382
YOL161C	363	336	0	0
YOL160W	342	315	9	1.923
YOL159C-A	273	246	31	8.48154
YOL159C	516	489	68	9.3594
YOL158C	1821	1794	1327	49.7848
YOL157C	1770	1743	39.8705	1.53958
YOL156W	1704	1677	44.4444	1.78374
YOL155W-A	135	108	11	6.85515
YOL155C	2904	2877	1509.79	35.3202
YOL154W	750	723	54	5.02694
YOL152W	1863	1836	292	10.7043
YOL151W	1029	1002	411.518	27.642
YOL150C	312	285	43.4816	10.2685
YOL149W	696	669	167	16.8011
YOL148C	1815	1788	261	9.82474
YOL147C	711	684	137	13.4807
YOL146W	585	558	73	8.80515
YOL145C	3234	3207	1103	23.1486
YOL144W	1455	1428	179.889	8.47863
YOL143C	510	483	707	98.5191
YOL142W	723	696	230	22.2416
YOL141W	2088	2061	175	5.71489
YOL140W	1272	1245	185	10.0012
YOL139C	642	615	1861	203.666
YOL138C	4026	3999	366.04	6.16064
YOL137W	1494	1467	174	7.98302
YOL136C	1194	1167	278	16.0333
YOL135C	669	642	64	6.70954
YOL134C	390	363	22.5847	4.18751
YOL133W	366	339	112.415	22.3189
YOL132W	1416	1389	7	0.339191
YOL131W	327	300	1	0.22435
YOL130W	2580	2553	746.173	19.6715
YOL129W	555	528	408	52.0085
YOL128C	1128	1101	98	5.99083
YOL127W	429	402	10863	1818.74
YOL126C	1134	1107	360	21.8878
YOL125W	1431	1404	201	9.63556
YOL124C	1302	1275	338	17.8425
YOL123W	1605	1578	1299	55.4052
YOL122C	1728	1701	346	13.6905
YOL121C	435	408	4346.62	717.033
YOL120C	561	534	10572.3	1332.53
YOL119C	1506	1479	216	9.82955
YOL118C	309	282	26	6.20544
YOL117W	1938	1911	130	4.57858
YOL116W	1149	1122	127	7.61832
YOL115W	1755	1728	302	11.7628
YOL114C	609	582	40	4.62578
YOL113W	1968	1941	260	9.01563
YOL112W	1479	1452	107	4.95981
YOL111C	639	612	206	22.655
YOL110W	714	687	54	5.29036
YOL109W	342	315	3635	776.68
YOL108C	456	429	31	4.86354
YOL107W	1029	1002	110	7.38879
YOL106W	354	327	397.571	81.8305
YOL105C	1671	1644	82	3.35707
YOL104C	1059	1032	114	7.43487
YOL103W-A	1323	1296	439.955	22.8482
YOL103W-B	5268	5241	10038	128.908
YOL103W	1830	1803	676	25.2348
YOL102C	693	666	148	14.9567
YOL101C	939	912	90	6.64195
YOL100W	3246	3219	319.463	6.67955
YOL099C	492	465	23.5372	3.40682
YOL098C	3114	3087	1531	33.38
YOL097W-A	186	159	22	9.31266
YOL097C	1299	1272	1190	62.9663
YOL096C	939	912	92	6.78955
YOL095C	2121	2094	156	5.01413
YOL094C	972	945	179	12.7488
YOL093W	882	855	115	9.05273
YOL092W	927	900	445	33.2786
YOL091W	1830	1803	20	0.74659
YOL090W	2895	2868	926	21.731
YOL089C	3093	3066	313	6.871
YOL088C	834	807	299	24.9371
YOL087C	3351	3324	515	10.4278
YOL086W-A	273	246	61	16.6895
YOL086C	1047	1020	56991.9	3760.63
YOL085W-A	213	186	1.68436	0.609496
YOL085C	342	315	1.31564	0.281108
YOL084W	2976	2949	11	0.251053
YOL083W	1239	1212	46	2.55448
YOL083C-A	141	114	0	0
YOL082W	1248	1221	222	12.2373
YOL081W	9240	9213	2538	18.5412
YOL080C	870	843	145.9	11.6486
YOL079W	399	372	19.1003	3.45578
YOL078W	3531	3504	240	4.60994
YOL077W-A	207	180	92	34.4004
YOL077C	876	849	765	60.646
YOL076W	2391	2364	756	21.524
YOL075C	3885	3858	381	6.64677
YOL073C	969	942	114	8.14521
YOL072W	1368	1341	93	4.66769
YOL071W	489	462	60	8.74092
YOL070C	1506	1479	362	16.4736
YOL069W	1356	1329	218	11.0403
YOL068C	1512	1485	376	17.0416
YOL067C	534	507	106	14.0717
YOL066C	1776	1749	231	8.88935
YOL065C	1155	1128	102	6.0861
YOL064C	1074	1047	390	25.0707
YOL063C	2874	2847	358	8.46338
YOL062C	1476	1449	398	18.4868
YOL061W	1491	1464	951	43.7207
YOL060C	2121	2094	412	13.2425
YOL059W	1323	1296	957	49.6998
YOL058W	1263	1236	175	9.52945
YOL057W	2136	2109	728	23.2329
YOL056W	912	885	148	11.2555
YOL055C	1656	1629	135	5.57777
YOL054W	1221	1194	69.1724	3.89921
YOL053W	1188	1161	97	5.62325
YOL052C-A	186	159	18	7.61945
YOL052C	1191	1164	337	19.4861
YOL051W	3246	3219	803.313	16.7962
YOL050C	321	294	32.272	7.38798
YOL049W	1476	1449	898	41.7115
YOL048C	1029	1002	99	6.64991
YOL047C	1071	1044	10	0.644685
YOL046C	675	648	7.60007	0.789388
YOL045W	3306	3279	538.4	11.0513
YOL044W	1152	1125	73	4.36735
YOL043C	1143	1116	63	3.79948
YOL042W	1092	1065	124	7.83646
YOL041C	1380	1353	631	31.3892
YOL040C	429	402	7923	1326.51
YOL039W	321	294	4934.61	1129.68
YOL038C-A	96	69	16	15.607
YOL038W	765	738	653	59.5532
YOL037C	354	327	15.8222	3.25663
YOL036W	2286	2259	472.676	14.083
YOL035C	303	276	44.5015	10.8521
YOL034W	3282	3255	288	5.95511
YOL033W	1611	1584	131	5.56627
YOL032W	741	714	72	6.78707
YOL031C	1266	1239	201	10.9187
YOL030W	1455	1428	1181	55.6634
YOL029C	606	579	100	11.6244
YOL028C	738	711	124	11.7382
YOL027C	1722	1695	713	28.3118
YOL026C	342	315	137	29.2724
YOL025W	1983	1956	163	5.60876
YOL024W	519	492	3	0.410397
YOL023W	2031	2004	147	4.93705
YOL022C	1227	1200	394	22.0985
YOL021C	3006	2979	1059	23.9262
YOL020W	1779	1752	671	25.7772
YOL019W-A	153	126	0	0
YOL019W	1656	1629	349	14.4196
YOL018C	1194	1167	153	8.82406
YOL017W	2145	2118	151	4.79843
YOL016C	1344	1317	256	13.0828
YOL015W	1761	1734	33	1.28089
YOL014W	375	348	38	7.34941
YOL013W-B	291	264	2	0.509887
YOL013W-A	192	165	123735	50472.5
YOL013C	1656	1629	248	10.2466
YOL012C	405	378	342	60.8951
YOL011W	2061	2034	331	10.9528
YOL010W	1104	1077	270	16.8731
YOL009C	816	789	36	3.07096
YOL008W	624	597	93	10.4847
YOL007C	1026	999	244	16.4389
YOL006C	2310	2283	643	18.9563
YOL005C	363	336	186	37.2582
YOL004W	4611	4584	2401	35.253
YOL003C	1137	1110	167	10.1261
YOL002C	954	927	244	17.7157
YOL001W	882	855	72	5.6678
YOR001W	2202	2175	666	20.6093
YOR002W	1635	1608	614	25.6998
YOR003W	1437	1410	38	1.8139
YOR004W	765	738	207	18.8783
YOR005C	2835	2808	134	3.21185
YOR006C	942	915	140	10.2981
YOR007C	1041	1014	2737	181.671
YOR008C	1137	1110	350	21.2223
YOR008C-A	225	198	3	1.01977
YOR008W-B	102	75	1	0.897402
YOR009W	1464	1437	36	1.68614
YOR010C	756	729	13.1124	1.21061
YOR011W	4185	4158	392	6.34526
YOR011W-A	207	180	0	0
YOR012W	414	387	59.1906	10.2941
YOR013W	471	444	49.8094	7.5505
YOR014W	2274	2247	939	28.1262
YOR015W	360	333	117	23.6477
YOR016C	624	597	188	21.1949
YOR017W	2403	2376	267	7.56333
YOR018W	2514	2487	254	6.87394
YOR019W	2193	2166	70	2.17514
YOR020C	321	294	1088	249.075
YOR020W-A	273	246	55	15.0479
YOR021C	642	615	428	46.84
YOR022C	2148	2121	138	4.37912
YOR023C	1701	1674	213	8.56391
YOR024W	324	297	0	0
YOR025W	1344	1317	339	17.3246
YOR026W	1026	999	153	10.308
YOR027W	1770	1743	3725	143.839
YOR028C	888	861	57	4.45574
YOR029W	336	309	2	0.435632
YOR030W	1860	1833	167	6.132
YOR031W	210	183	14	5.14903
YOR032C	1305	1278	25	1.31661
YOR032W-A	201	174	3	1.16043
YOR033C	2109	2082	279	9.01927
YOR034C	2250	2223	344	10.4152
