target_id	length	eff_length	est_counts	tpm
YMR218C	3309	3282	2015	7.26809
YMR219W	4977	4950	7039	16.8341
YMR220W	1356	1329	5002	44.5556
YMR221C	1515	1488	3589	28.5532
YMR222C	672	645	2195	40.2864
YMR223W	1416	1389	1400	11.9319
YMR224C	2079	2052	933	5.38255
YMR225C	297	270	1491	65.3729
YMR226C	804	777	17613	268.347
YMR227C	1773	1746	2267.94	15.377
YMR228W	1026	999	1120	13.272
YMR229C	5190	5163	54996	126.099
YMR230W	318	291	51187.6	2082.36
YMR230W-A	189	162	0	0
YMR231W	3090	3063	3104	11.9966
YMR232W	2034	2007	65	0.383398
YMR233W	681	654	785	14.2094
YMR234W	1047	1020	844	9.79549
YMR235C	1224	1197	14800	146.37
YMR236W	474	447	3535	93.6194
YMR237W	2175	2148	7794	42.9546
YMR238W	1377	1350	4515	39.5921
YMR239C	1416	1389	1417	12.0768
YMR240C	1311	1284	1212	11.1743
YMR241W	945	918	12784	164.857
YMR242C	519	492	97251.6	2340
YMR242W-A	90	63	1	0.187907
YMR243C	1329	1302	11196	101.797
YMR244W	1068	1041	19	0.216066
YMR244C-A	315	288	1432.88	58.8981
YMR245W	621	594	190.119	3.78899
YMR246W	2085	2058	28439.1	163.589
YMR247C	4689	4662	6556	16.6476
YMR247W-A	144	117	0	0
YMR250W	1758	1731	2655	18.1573
YMR251W	1101	1074	34	0.374765
YMR251W-A	180	153	12356	956.028
YMR252C	405	378	235	7.3597
YMR253C	1245	1218	1241	12.0617
YMR254C	309	282	50	2.09896
YMR255W	567	540	1572	34.4622
YMR256C	183	156	1894	143.727
YMR257C	2403	2376	281	1.40005
YMR258C	1662	1635	1508	10.9186
YMR259C	4263	4236	5341	14.9262
YMR260C	462	435	23218	631.858
YMR261C	3165	3138	13682	51.6156
YMR262W	942	915	650	8.40962
YMR263W	606	579	1966.98	40.2167
YMR264W	612	585	2196	44.4386
YMR265C	1386	1359	609	5.30496
YMR266W	2862	2835	7794	32.5455
YMR267W	933	906	1841	24.0552
YMR268C	1335	1308	723	6.54357
YMR269W	636	609	1623	31.549
YMR270C	1098	1071	575	6.35569
YMR271C	684	657	119	2.1442
YMR272C	1155	1128	5063.54	53.1409
YMR272W-A	114	87	158.461	21.5619
YMR272W-B	108	81	0	0
YMR273C	2748	2721	1983.92	8.63137
YMR274C	948	921	692	8.89468
YMR275C	2931	2904	2714	11.0636
YMR276W	1122	1095	23165	250.439
YMR277W	2199	2172	3379	18.4167
YMR278W	1869	1842	4326	27.8023
YMR279C	1623	1596	31	0.229939
YMR280C	4302	4275	339	0.938745
YMR281W	915	888	1396	18.6104
YMR282C	1743	1716	835	5.76041
YMR283C	1542	1515	687	5.36819
YMR284W	1809	1782	946	6.28445
YMR285C	1548	1521	2329	18.1269
YMR286W	261	234	1407	71.1807
YMR287C	2910	2883	1033	4.2417
YMR288W	2916	2889	2787	11.4202
YMR289W	1125	1098	1667	17.9729
YMR290C	1518	1491	14994.6	119.053
YMR290W-A	348	321	552.375	20.371
YMR291W	1761	1734	4592	31.3499
YMR292W	417	390	2300	69.8148
YMR293C	1395	1368	447	3.86817
YMR294W	1122	1095	628	6.78937
YMR294W-A	360	333	1252.03	44.5097
YMR295C	594	567	13255	276.745
YMR296C	1677	1650	8707	62.4696
YMR297W	1599	1572	24522	184.666
YMR298W	453	426	4169	115.853
YMR299C	939	912	447	5.80225
YMR300C	1533	1506	12091	95.0432
YMR301C	2073	2046	2469	14.2856
YMR302C	2553	2526	2696	12.6349
YMR303C	1047	1020	390.168	4.5283
YMR304W	3693	3666	5847	18.881
YMR304C-A	351	324	342.124	12.5004
YMR305C	1170	1143	20212.1	209.339
YMR306W	5358	5331	40.7766	0.0905495
YMR306C-A	390	363	17.2234	0.56169
YMR307W	1680	1653	92688.2	663.798
YMR307C-A	195	168	5684.78	400.579
YMR308C	3270	3243	17857	65.1847
YMR309C	2439	2412	34090	167.315
YMR310C	954	927	1893	24.1744
YMR311C	690	663	4631	82.6885
YMR312W	822	795	1510	22.485
YMR313C	1929	1902	1556	9.68463
YMR314W	705	678	9327	162.853
YMR315W	1050	1023	14148	163.721
YMR315W-A	108	81	0	0
YMR316W	1011	984	398.33	4.79216
YMR316C-A	312	285	5.6702	0.235525
YMR316C-B	309	282	4.12712	0.173253
YMR317W	3423	3396	214.873	0.749028
YMR318C	1083	1056	21945	246.012
YMR319C	1659	1632	2802	20.3251
YMR320W	306	279	0	0
YMR321C	318	291	8.49861	0.345731
YMR322C	714	687	1.5	0.0258475
YMR323W	1314	1287	0	0
YMR324C	243	216	0	0
YMR325W	375	348	2.47755	0.0842804
YMR326C	309	282	0	0
YNL339C	5580	5553	795.347	1.69556
YNL339W-B	483	456	0	0
YNL339W-A	576	549	0	0
YNL338W	159	132	0	0
YNL337W	255	228	0	0
YNL336W	1146	1119	1572.53	16.6362
YNL335W	678	651	9.5	0.172753
YNL334C	669	642	45.8571	0.845582
YNL333W	897	870	335.067	4.55928
YNL332W	1023	996	90.1888	1.07196
YNL331C	1131	1104	58.7222	0.629676
YNL330C	1302	1275	3656	33.9453
YNL329C	3093	3066	1144	4.41711
YNL328C	441	414	245	7.00567
YNL327W	3126	3099	35569	135.873
YNL326C	1011	984	716	8.61394
YNL325C	2640	2613	1014.29	4.59523
YNL324W	396	369	104.708	3.35922
YNL323W	1245	1218	4913	47.7511
YNL322C	942	915	8998	116.415
YNL321W	2727	2700	3065	13.4385
YNL320W	855	828	1464	20.9312
YNL319W	441	414	5.29949	0.151537
YNL318C	1623	1596	2.70051	0.0200307
YNL317W	1398	1371	1471	12.7016
YNL316C	1005	978	1227	14.8522
YNL315C	957	930	2460	31.3138
YNL314W	768	741	332	5.304
YNL313C	2715	2688	6551	28.8511
YNL312W	822	795	5612	83.567
YNL311C	2292	2265	933	4.87638
YNL310C	525	498	1994	47.4002
YNL309W	1263	1236	1333	12.7672
YNL308C	1776	1749	10804	73.1272
YNL307C	1128	1101	7883	84.7595
YNL306W	654	627	4158	78.5057
YNL305C	894	867	2416	32.9884
YNL304W	1254	1227	963.717	9.29799
YNL303W	348	321	26.2832	0.969299
YNL302C	435	408	108286	3141.93
YNL301C	561	534	22209.2	492.352
YNL300W	309	282	4140	173.794
YNL299W	1929	1902	1503	9.35476
YNL298W	2529	2502	2542.03	12.0275
YNL297C	4911	4884	4992.93	12.1022
YNL296W	315	288	357.068	14.6772
YNL295W	1575	1548	899	6.875
YNL294C	1602	1575	490	3.68298
YNL293W	1902	1875	1135	7.16603
YNL292W	1212	1185	3957	39.5304
YNL291C	1647	1620	1365	9.97474
YNL290W	1023	996	3488	41.4573
YNL289W	840	813	2368	34.4806
YNL288W	1122	1095	2327	25.1574
YNL287W	2808	2781	24988	106.369
YNL286W	858	831	866	12.3368
YNL285W	372	345	5379	184.572
YNL284C-B	5268	5241	1373.91	3.10333
YNL284C-A	1323	1296	1961.77	17.9196
YNL284C	969	942	3047	38.2918
YNL283C	1512	1485	1612	12.8506
YNL282W	588	561	667	14.075
YNL281W	462	435	8199	223.129
YNL280C	1317	1290	6612	60.6774
YNL279W	1986	1959	232	1.40197
YNL278W	3183	3156	2233	8.37598
YNL277W-A	189	162	5	0.365375
YNL277W	1461	1434	1338.28	11.0479
YNL276C	396	369	153.721	4.93162
YNL275W	1731	1704	794	5.51614
YNL274C	1053	1026	1795	20.711
YNL273W	3717	3690	2029	6.50938
YNL272C	2280	2253	2510	13.1885
YNL271C	5862	5835	4770	9.67746
YNL270C	1722	1695	32.6345	0.227925
YNL269W	396	369	4	0.128327
YNL268W	1836	1809	12315.4	80.5922
YNL267W	3201	3174	3447	12.8564
YNL266W	420	393	402.395	12.1212
YNL265C	897	870	2070.6	28.1749
YNL264C	1053	1026	2642	30.4838
YNL263C	945	918	6015	77.567
YNL262W	6669	6642	7032	12.5333
YNL261W	1440	1413	1223	10.2463
YNL260C	597	570	1374	28.5362
YNL259C	222	195	2033	123.42
YNL258C	2265	2238	2882	15.2447
YNL257C	3690	3663	1661	5.36805
YNL256W	2475	2448	3545	17.1431
YNL255C	462	435	20825	566.735
YNL254C	1206	1179	558	5.60279
YNL253W	1269	1242	1407	13.4109
YNL252C	846	819	2252	32.5513
YNL251C	1728	1701	6846	47.6449
YNL250W	3939	3912	1653	5.00217
YNL249C	1629	1602	501	3.70219
YNL248C	1248	1221	9909	96.0723
YNL247W	2304	2277	23049	119.832
YNL246W	795	768	2436	37.5491
YNL245C	540	513	705	16.2688
YNL244C	327	300	16639	656.584
YNL243W	2907	2880	15505	63.7328
YNL242W	4779	4752	1884	4.69341
YNL241C	1518	1491	20200	160.383
YNL240C	1476	1449	1646	13.4476
YNL239W	1365	1338	7568	66.959
YNL238W	2445	2418	3981	19.4904
YNL237W	1380	1353	444	3.8848
YNL236W	2925	2898	2517.15	10.2824
YNL235C	432	405	81.8544	2.39261
YNL234W	1281	1254	300	2.83209
YNL233W	2679	2652	3044	13.588
YNL232W	879	852	3481	48.3669
YNL231C	1056	1029	11538	132.739
YNL230C	1140	1113	333	3.54187
YNL229C	1065	1038	4221	48.1395
YNL228W	777	750	246.689	3.89378
YNL227C	1773	1746	1456.82	9.87744
YNL226W	411	384	70.4951	2.17326
YNL225C	1746	1719	1311	9.0284
YNL224C	2304	2277	3309	17.2035
YNL223W	1485	1458	527	4.27895
YNL222W	621	594	1554	30.9705
YNL221C	2628	2601	3179	14.4689
YNL220W	1302	1275	23652	219.605
YNL219C	1668	1641	3987	28.7622
YNL218W	1764	1737	1117	7.61268
YNL217W	981	954	2943	36.5196
YNL216W	2484	2457	11098	53.4716
YNL215W	963	936	2783	35.1983
YNL214W	600	573	628	12.9745
YNL213C	645	618	401	7.68139
YNL212W	2349	2322	6418	32.7206
YNL211C	261	234	159	8.04387
YNL210W	813	786	51	0.768125
YNL209W	1842	1815	270895	1766.89
YNL208W	600	573	22619	467.308
YNL207W	1278	1251	5010	47.4094
YNL206C	1368	1341	1838	16.2256
YNL205C	423	396	1	0.0298943
YNL204C	903	876	3	0.0405416
YNL203C	612	585	92.1723	1.86521
YNL202W	879	852	245.828	3.41567
YNL201C	2577	2550	3544	16.4527
YNL200C	741	714	953	15.8008
YNL199C	1605	1578	2353	17.6522
YNL198C	303	276	70	3.00243
YNL197C	1986	1959	4423	26.728
YNL196C	897	870	9	0.122464
YNL195C	786	759	140	2.18359
YNL194C	906	879	10	0.134678
YNL193W	1677	1650	1614	11.5799
YNL192W	3396	3369	7956	27.9562
YNL191W	1074	1047	1768	19.9903
YNL190W	615	588	19961	401.873
YNL189W	1629	1602	24575	181.6
YNL188W	1302	1275	596	5.53376
YNL187W	1074	1047	83	0.938459
YNL186W	2379	2352	4427	22.2821
YNL185C	477	450	1660.33	43.6784
YNL184C	327	300	333.668	13.1667
YNL183C	2373	2346	2496	12.5951
YNL182C	1668	1641	3718	26.8216
YNL181W	1224	1197	3579	35.3958
YNL180C	996	969	2365	28.8929
YNL179C	438	411	110	3.16836
YNL178W	723	696	270664	4603.68
YNL177C	930	903	3521	46.1596
YNL176C	1911	1884	1476	9.27448
YNL175C	1212	1185	10247.2	102.37
YNL174W	573	546	1114.75	24.1697
YNL173C	1101	1074	3181	35.0625
YNL172W	5247	5220	1349.66	3.06081
YNL171C	369	342	11.344	0.392666
YNL170W	396	369	44.1895	1.41767
YNL169C	1503	1476	2464.81	19.7688
YNL168C	780	753	3647	57.3357
YNL167C	1944	1917	1488	9.18893
YNL166C	1347	1320	4811	43.1465
YNL165W	1221	1194	697	6.91055
YNL164C	1056	1029	1281	14.7373
YNL163C	3333	3306	6551	23.4579
YNL162W-A	219	192	361	22.2582
YNL162W	321	294	71544.8	2880.81
YNL161W	2271	2244	4544.1	23.9723
YNL160W	1065	1038	8394	95.7317
YNL159C	870	843	1372	19.2668
YNL158W	597	570	1065	22.1187
YNL157W	507	480	2087	51.4713
YNL156C	900	873	1930	26.1714
YNL155W	825	798	3683	54.6365
YNL154C	1641	1614	10634	77.9969
YNL153C	390	363	3363	109.674
YNL152W	1230	1203	1265	12.4483
YNL151C	756	729	3463	56.2353
YNL150W	408	381	611.909	19.0128
YNL149C	390	363	5848.09	190.718
YNL148C	765	738	689	11.0522
YNL147W	348	321	4403	162.378
YNL146C-A	195	168	11	0.775117
YNL146W	303	276	96	4.11762
YNL145W	117	90	6799	894.307
YNL144C	2223	2196	206.356	1.11242
YNL144W-A	84	57	4.64376	0.964448
YNL143C	393	366	42.397	1.37132
YNL142W	1500	1473	171	1.37429
YNL141W	1044	1017	5170	60.1802
YNL140C	570	543	173.689	3.78666
YNL139C	4794	4767	6143.31	15.256
YNL138W-A	258	231	880	45.0977
YNL138W	1581	1554	22812	173.779
YNL137C	1461	1434	3691	30.4705
YNL136W	1278	1251	1032	9.76577
YNL135C	345	318	26386	982.269
YNL134C	1131	1104	8285	88.8398
YNL133C	522	495	597	14.2775
YNL132W	3171	3144	16097	60.6103
YNL131W	459	432	12332	337.935
YNL130C	1182	1155	5878	60.2465
YNL130C-A	147	120	5	0.493256
YNL129W	723	696	1619	27.5373
YNL128W	1305	1278	75	0.694727
YNL127W	2862	2835	1652	6.89828
YNL126W	2541	2514	1268	5.97088
YNL125C	2022	1995	789	4.68186
YNL124W	1479	1452	1924	15.6864
YNL123W	2994	2967	10948	43.6819
YNL122C	348	321	1436	52.9582
YNL121C	1854	1827	20927	135.598
YNL120C	486	459	94.4277	2.4354
YNL119W	1482	1455	1284.57	10.4515
YNL118C	2913	2886	8281	33.968
YNL117W	1665	1638	33	0.238498
YNL116W	1569	1542	2279	17.4962
YNL115C	1935	1908	2674	16.5908
YNL114C	372	345	2013.84	69.1019
YNL113W	429	402	3624.16	106.725
YNL112W	1641	1614	26436	193.899
YNL111C	363	336	5927	208.824
YNL110C	663	636	8388	156.13
YNL109W	546	519	272.857	6.22375
YNL108C	813	786	3811.14	57.4006
YNL107W	681	654	956	17.3047
YNL106C	3552	3525	1550.33	5.20653
YNL105W	429	402	232.671	6.85173
YNL104C	1860	1833	26006.6	167.96
YNL103W-A	90	63	412.69	77.5474
YNL103W	2019	1992	2611	15.5168
YNL102W	4407	4380	8168	22.0763
YNL101W	2142	2115	1632	9.13469
YNL100W	705	678	1535	26.8017
YNL099C	717	690	2004	34.3821
YNL098C	969	942	13147	165.219
YNL097C-B	123	96	22	2.71291
YNL097C	993	966	1063	13.0269
YNL097W-A	156	129	0	0
YNL096C	573	546	63656.8	1380.18
YNL095C	1929	1902	1159	7.21368
YNL094W	1764	1737	702	4.78433
YNL093W	663	636	28	0.521177
YNL092W	1203	1176	244	2.45622
YNL091W	3723	3696	5173	16.5689
YNL090W	579	552	1590.35	34.1066
YNL089C	477	450	336.647	8.85617
YNL088W	4287	4260	12144	33.7471
YNL087W	3537	3510	10181	34.3374
YNL086W	309	282	425	17.8412
YNL085W	2493	2466	14842	71.2498
YNL084C	1050	1023	6637	76.8034
YNL083W	1485	1458	693	5.62678
YNL082W	2622	2595	1962	8.95047
YNL081C	432	405	2800	81.844
YNL080C	1101	1074	1102	12.1468
YNL079C	600	573	36367	751.341
YNL078W	1224	1197	2214	21.8961
YNL077W	1587	1560	1194	9.06074
YNL076W	1755	1728	1470	10.0707
YNL075W	873	846	4446	62.2133
YNL074C	1359	1332	3608	32.0661
YNL073W	1731	1704	1185	8.23252
YNL072W	924	897	1383	18.2521
YNL071W	1449	1422	42124	350.682
YNL070W	183	156	4111	311.966
YNL069C	597	570	175911	3653.45
YNL068C	2589	2562	2493	11.5193
YNL067W-A	147	120	4	0.394605
YNL067W-B	141	114	0	0
YNL067W	576	549	44614.2	962.022
YNL066W	1263	1236	23431	224.417
YNL065W	1761	1734	1015	6.92949
YNL064C	1230	1203	66881	658.144
YNL063W	945	918	432	5.5709
YNL062C	1437	1410	5202	43.6752
YNL061W	1857	1830	13829	89.4589
YNL059C	2268	2241	4966	26.2331
YNL058C	951	924	2064.47	26.4497
YNL057W	333	306	429.482	16.6153
YNL056W	594	567	1107	23.1126
YNL055C	852	825	64747	929.073
YNL054W-A	1323	1296	2389.09	21.8228
YNL054W	3498	3471	2721	9.28021
YNL053W	1470	1443	921	7.55575
YNL052W	462	435	4208	114.517
YNL051W	1212	1185	1126	11.2487
YNL050C	813	786	1858	27.9838
YNL049C	2631	2604	3506	15.9388
YNL048W	1647	1620	2479	18.1153
YNL047C	1971	1944	912	5.5537
YNL046W	519	492	680	16.3617
YNL045W	2016	1989	8037	47.8347
YNL044W	531	504	3624.21	85.127
YNL043C	321	294	331.787	13.3597
YNL042W-B	258	231	0	0
YNL042W	1191	1164	363	3.6918
YNL041C	2520	2493	3059	14.5258
YNL040W	1371	1344	2039	17.9598
YNL039W	1785	1758	2634	17.737
YNL038W	690	663	649	11.5882
YNL037C	1083	1056	16531	185.319
YNL036W	666	639	9043	167.531
YNL035C	1170	1143	2927	30.3152
YNL034W	1839	1812	9.09091	0.0593927
YNL033W	855	828	48.5	0.693418
YNL032W	846	819	1522	21.9996
YNL031C	411	384	49091	1513.4
YNL030W	312	285	46987.7	1951.75
YNL029C	1569	1542	556.122	4.26943
YNL028W	318	291	65.878	2.67998
YNL027W	2037	2010	3135.29	18.4657
YNL026W	1455	1428	2265	18.7769
YNL025C	972	945	542	6.78971
YNL024C-A	219	192	1770	109.133
YNL024C	741	714	185	3.06731
YNL023C	2898	2871	1936	7.98282
YNL022C	1473	1446	2868	23.4798
YNL021W	2121	2094	3709	20.9683
YNL020C	1917	1890	987	6.18215
YNL019C	855	828	48.5	0.693418
YNL018C	1839	1812	15.9091	0.103937
YNL017C	339	312	1739	65.9825
YNL016W	1362	1335	40638	360.359
YNL015W	228	201	3740	220.272
YNL014W	3135	3108	114.77	0.43715
YNL013C	378	351	18.7306	0.631724
YNL012W	1896	1869	87	0.551054
YNL011C	1335	1308	814	7.36717
YNL010W	726	699	21193	358.921
YNL009W	1263	1236	171	1.6378
YNL008C	2031	2004	1696	10.0187
YNL007C	1059	1032	31280	358.815
YNL006W	912	885	1888	25.2547
YNL005C	1116	1089	3168	34.4383
YNL004W	1365	1338	4683	41.4335
YNL003C	855	828	1059	15.1408
YNL002C	969	942	10639	133.701
YNL001W	1161	1134	3483	36.36
YNR001C	1440	1413	10804	90.5162
YNR001W-A	219	192	2	0.123314
YNR002C	849	822	25	0.360041
YNR003C	954	927	3366	42.9851
YNR003W-A	99	72	0	0
YNR004W	441	414	187	5.34719
YNR005C	405	378	139.269	4.3616
YNR006W	1869	1842	3036.73	19.5164
YNR007C	933	906	891	11.6422
YNR008W	1986	1959	4754	28.7282
YNR009W	750	723	1771	28.9977
YNR010W	450	423	755	21.1296
YNR011C	2631	2604	2117	9.62418
YNR012W	1506	1479	2233	17.8733
YNR013C	2685	2658	6488	28.8961
YNR014W	639	612	376	7.27311
YNR015W	1155	1128	2155	22.6163
YNR016C	6702	6675	131500	233.216
YNR017W	669	642	5515	101.694
YNR018W	675	648	6546	119.587
YNR019W	1929	1902	6106	38.0041
YNR020C	813	786	1012	15.242
YNR021W	1215	1188	12808	127.629
YNR022C	420	393	1822	54.8833
YNR023W	1701	1674	1547	10.94
YNR024W	561	534	982.159	21.7733
YNR025C	360	333	109.841	3.90485
YNR026C	1416	1389	3791	32.3099
YNR027W	954	927	932	11.902
YNR028W	927	900	2317	30.4767
YNR029C	1290	1263	2106	19.7396
YNR030W	1656	1629	4453	32.3605
YNR031C	4740	4713	2602	6.53573
YNR032W	1107	1080	1091	11.9587
YNR032C-A	222	195	1172	71.1503
YNR033W	2364	2337	3492	17.6888
YNR034W	966	939	1918	24.1806
YNR034W-A	297	270	223	9.77744
YNR035C	1029	1002	11529	136.21
YNR036C	462	435	4386	119.361
YNR037C	276	249	1483	70.506
YNR038W	1890	1863	4127	26.2244
YNR039C	1818	1791	1346	8.89679
YNR040W	771	744	1018	16.1979
YNR041C	1119	1092	1206.5	13.0794
YNR042W	429	402	655.505	19.3034
YNR043W	1191	1164	16439	167.189
YNR044W	2178	2151	4436	24.4138
YNR045W	1470	1443	597	4.8977
YNR046W	408	381	4040	125.528
YNR047W	2682	2655	2843.83	12.6801
YNR048W	1182	1155	738	7.56412
YNR049C	633	606	1267	24.7507
YNR050C	1341	1314	11132	100.291
YNR051C	1548	1521	4578	35.6312
YNR052C	1302	1275	3986.03	37.0096
YNR053C	1461	1434	9473	78.2028
YNR054C	951	924	3899	49.9534
YNR055C	1761	1734	2095	14.3027
YNR056C	1686	1659	5	0.0356786
YNR057C	714	687	152	2.61921
YNR058W	1443	1416	37	0.30933
YNR059W	1743	1716	215	1.48322
YNR060W	2160	2133	378	2.0979
YNR061C	660	633	3092	57.8256
YNR062C	984	957	36	0.445322
YNR063W	1824	1797	540	3.55738
YNR064C	873	846	57	0.797606
YNR065C	3351	3324	5.53019	0.0196953
YNR066C	1311	1284	194	1.78863
YNR067C	3354	3327	23900	85.0411
YNR068C	819	792	3	0.0448415
YNR069C	1470	1443	16	0.131262
YNR070W	4002	3975	49	0.145929
YNR071C	1029	1002	58	0.685242
YNR072W	1695	1668	1.29362	0.00918108
YNR073C	1509	1482	99.6471	0.795977
YNR074C	1137	1110	1530	16.3175
YNR075W	1125	1098	409	4.40966
YNR075C-A	93	66	0	0
YNR076W	363	336	2.18388	0.076944
YNR077C	255	228	0	0
YOL166W-A	156	129	0	0
YOL166C	339	312	0	0
YOL165C	432	405	0	0
YOL164W-A	183	156	2	0.151771
YOL164W	1941	1914	185	1.14423
YOL163W	510	483	0	0
YOL162W	648	621	1	0.0190631
YOL161C	363	336	0	0
YOL160W	342	315	3	0.112744
YOL159C-A	273	246	292	14.0518
YOL159C	516	489	637	15.4211
YOL158C	1821	1794	8569	56.5447
YOL157C	1770	1743	82.3586	0.559365
YOL156W	1704	1677	68.6429	0.484559
YOL155W-A	135	108	0	0
YOL155C	2904	2877	7091.38	29.1793
YOL154W	750	723	70	1.14616
YOL152W	1863	1836	2045	13.1857
YOL151W	1029	1002	5968.26	70.5122
YOL150C	312	285	260.737	10.8303
YOL149W	696	669	2227	39.4074
YOL148C	1815	1788	1876	12.4208
YOL147C	711	684	1965	34.0087
YOL146W	585	558	985	20.8971
YOL145C	3234	3207	9523	35.1527
YOL144W	1455	1428	2661.44	22.0634
YOL143C	510	483	13464	329.998
YOL142W	723	696	3202	54.4623
YOL141W	2088	2061	1626	9.33956
YOL140W	1272	1245	656	6.23761
YOL139C	642	615	27952	538.049
YOL138C	4026	3999	1356.57	4.01583
YOL137W	1494	1467	1855	14.9692
YOL136C	1194	1167	1491	15.1248
YOL135C	669	642	936	17.2594
YOL134C	390	363	374.241	12.2048
YOL133W	366	339	2243.76	78.3539
YOL132W	1416	1389	54	0.460231
YOL131W	327	300	2	0.078921
YOL130W	2580	2553	3462.97	16.0577
YOL129W	555	528	4738	106.23
YOL128C	1128	1101	500	5.37609
YOL127W	429	402	175041	5154.63
YOL126C	1134	1107	4285	45.8234
YOL125W	1431	1404	1205	10.1602
YOL124C	1302	1275	4141	38.4485
YOL123W	1605	1578	18685	140.175
YOL122C	1728	1701	2726	18.9717
YOL121C	435	408	86586	2512.3
YOL120C	561	534	155858	3455.18
YOL119C	1506	1479	2462	19.7062
YOL118C	309	282	68	2.85459
YOL117W	1938	1911	789	4.88765
YOL116W	1149	1122	1159	12.2285
YOL115W	1755	1728	2451	16.7913
YOL114C	609	582	191	3.88503
YOL113W	1968	1941	292	1.78091
YOL112W	1479	1452	543	4.42708
YOL111C	639	612	4310	83.37
YOL110W	714	687	339	5.84153
YOL109W	342	315	100415	3773.74
YOL108C	456	429	685	18.9024
YOL107W	1029	1002	1395	16.4813
YOL106W	354	327	110.565	4.00272
YOL105C	1671	1644	201	1.44737
YOL104C	1059	1032	5	0.0573554
YOL103W-A	1323	1296	15010.7	137.114
YOL103W-B	5268	5241	118.735	0.268194
YOL103W	1830	1803	1758	11.5427
YOL102C	693	666	1742	30.9641
YOL101C	939	912	1098	14.2525
YOL100W	3246	3219	1364.83	5.01929
YOL099C	492	465	34.1677	0.869854
YOL098C	3114	3087	10740	41.1862
YOL097W-A	186	159	2	0.148908
YOL097C	1299	1272	17232	160.373
YOL096C	939	912	1294	16.7967
YOL095C	2121	2094	621	3.51074
YOL094C	972	945	2921	36.5918
YOL093W	882	855	2546	35.2514
YOL092W	927	900	5452	71.7129
YOL091W	1830	1803	28	0.183843
YOL090W	2895	2868	7494	30.9328
YOL089C	3093	3066	1809	6.98474
YOL088C	834	807	3159	46.3404
YOL087C	3351	3324	2374	8.45481
YOL086W-A	273	246	609	29.3067
YOL086C	1047	1020	963281	11179.9
YOL085W-A	213	186	4.50777	0.286902
YOL085C	342	315	2.49223	0.0936614
YOL084W	2976	2949	17	0.068243
YOL083W	1239	1212	302	2.94977
YOL083C-A	141	114	0	0
YOL082W	1248	1221	1252	12.1387
YOL081W	9240	9213	4433	5.69614
YOL080C	870	843	1245.75	17.4939
YOL079W	399	372	542.254	17.2561
YOL078W	3531	3504	1107	3.73997
YOL077W-A	207	180	2683	176.454
YOL077C	876	849	9544	133.078
YOL076W	2391	2364	5964	29.8658
YOL075C	3885	3858	1335	4.09641
YOL073C	969	942	941	11.8256
YOL072W	1368	1341	634	5.59686
YOL071W	489	462	1183	30.3129
YOL070C	1506	1479	5442	43.5586
YOL069W	1356	1329	1070	9.5311
YOL068C	1512	1485	1017	8.10734
YOL067C	534	507	1245	29.07
YOL066C	1776	1749	1722	11.6554
YOL065C	1155	1128	1156	12.132
YOL064C	1074	1047	5346	60.4458
YOL063C	2874	2847	1108	4.60719
YOL062C	1476	1449	1681	13.7336
YOL061W	1491	1464	10607	85.77
YOL060C	2121	2094	3287	18.5826
YOL059W	1323	1296	12888	117.724
YOL058W	1263	1236	2375	22.7473
YOL057W	2136	2109	7042	39.5279
YOL056W	912	885	1986	26.5656
YOL055C	1656	1629	969	7.04185
YOL054W	1221	1194	1197	11.8679
YOL053W	1188	1161	838	8.54468
YOL052C-A	186	159	389	28.9625
YOL052C	1191	1164	4627	47.0577
YOL051W	3246	3219	5958.55	21.9131
YOL050C	321	294	197.343	7.94618
YOL049W	1476	1449	6050	49.4278
YOL048C	1029	1002	490	5.78912
YOL047C	1071	1044	45	0.510265
YOL046C	675	648	236.775	4.32558
YOL045W	3306	3279	2695.68	9.73219
YOL044W	1152	1125	681	7.16603
YOL043C	1143	1116	221	2.34429
YOL042W	1092	1065	1005	11.1712
YOL041C	1380	1353	10586	92.6228
YOL040C	429	402	157388	4634.78
YOL039W	321	294	82216.6	3310.52
YOL038C-A	96	69	19	3.25978
YOL038W	765	738	11360	182.224
YOL037C	354	327	37.8436	1.37003
YOL036W	2286	2259	1958.38	10.2628
YOL035C	303	276	38.7761	1.66318
YOL034W	3282	3255	1286	4.67707
YOL033W	1611	1584	720	5.38098
YOL032W	741	714	1480	24.5385
YOL031C	1266	1239	2313	22.0998
YOL030W	1455	1428	16831	139.529
YOL029C	606	579	0	0
YOL028C	738	711	1139	18.9644
YOL027C	1722	1695	7789	54.3996
YOL026C	342	315	2000	75.1629
YOL025W	1983	1956	938	5.67699
YOL024W	519	492	12	0.288735
YOL023W	2031	2004	601	3.55027
YOL022C	1227	1200	4869	48.0333
YOL021C	3006	2979	10143	40.307
YOL020W	1779	1752	3387	22.8857
YOL019W-A	153	126	0	0
YOL019W	1656	1629	2894	21.0311
YOL018C	1194	1167	2081	21.1099
YOL017W	2145	2118	1290	7.21021
YOL016C	1344	1317	2750	24.719
YOL015W	1761	1734	6	0.0409625
YOL014W	375	348	105	3.57186
YOL013W-B	291	264	13	0.582939
YOL013W-A	192	165	7423	532.573
YOL013C	1656	1629	1350	9.81063
YOL012C	405	378	5572	174.503
YOL011W	2061	2034	743	4.32436
YOL010W	1104	1077	3624	39.8342
YOL009C	816	789	333	4.99633
YOL008W	624	597	943	18.6991
